pension_start_age,spend_multiplier,spending_rule,use_dynamic_spending,initial_money,initial_annual_cost,value_type,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
60,0.36,4.33,1,4489.607390300232,194.4,survival,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
60,0.36,4.33,1,4489.607390300232,194.4,spend25p,51.07379772819548,46.41910545918488,41.34378694205681,36.01315123134238,30.752285459170974,25.387720809564772,20.060601092168937,14.221084099261706,8.059084022141457,1.8014318971775518,-4.752740519731087,-11.03505732965206,-17.00123614620416,-22.543137648880553,-27.772141909926997,-32.38861321895146,-36.730248720152126,-40.697215220115105,-44.43289861382098,-48.39614376345999,-51.96264937900565,-55.52699434870226,-58.95346279826822,-63.14320453504103,-67.40702335745048,-72.22883634667221,-77.74476867673528,-83.81347084826031,-90.19443003697009,-97.39026571402717,-105.48808120507297,-113.85516663352296,-123.46289040617395,-134.04437581529606,-144.50493818535455
60,0.36,4.33,1,4489.607390300232,194.4,spend50p,51.91800457948273,47.39594216715989,43.04912859167055,38.67675996323146,34.311487726208995,29.835580104456533,24.897179019390393,19.48451482989536,13.509705451505013,7.1509810048775675,0.31775453023631783,-6.507995430600782,-13.043852411739188,-18.858302976404595,-24.051166902148516,-28.971262840292635,-33.13697210986882,-36.94384758507768,-40.36811503043886,-43.65555127900933,-46.668054483034695,-49.715503050247484,-52.904566656549584,-55.95680577897045,-59.421056944033005,-62.734833609490494,-67.08770601638271,-71.41792297041864,-76.49586521256415,-81.6109498258746,-87.06923340495105,-91.84382057034071,-97.32626243779777,-102.49169557069729,-107.70577447167665
60,0.36,4.33,1,4489.607390300232,194.4,spend75p,52.728890808623554,48.44314274827639,44.66773605633476,41.128983010289176,37.634755787036596,33.67470961841049,29.462501080835125,24.634445630794858,19.124451687102432,12.592317618368293,5.610972103282094,-1.5626287940915495,-8.627111022304288,-14.96236828753685,-20.386330433639237,-25.275396774364282,-29.32901935314028,-32.58771287616343,-35.31337445761652,-37.63668219997983,-39.236761949599796,-40.435592018418994,-41.11602382275495,-41.12531409563618,-41.07495825921342,-41.09317472743556,-41.13283467306103,-41.368702581606804,-41.42578944412518,-42.11875629163946,-42.26930930057711,-43.21758218649833,-43.81745955463294,-45.38150540643062,-47.17026643950766
60,0.36,4.66,1,4171.673819742489,194.4,survival,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
60,0.36,4.66,1,4171.673819742489,194.4,spend25p,51.07379772819548,46.41910545918488,41.34378694205681,36.01315123134238,30.752285459170974,25.379576630643648,20.031990967862484,14.172787788239333,8.014693446870918,1.6168274220222414,-5.084819365638957,-11.566765446584384,-17.486312513000662,-23.044153044976024,-28.22074505743877,-32.96296851563061,-37.1273327245749,-41.21849675703768,-44.99375309658435,-48.739450769384405,-52.40943614774098,-55.9545199067511,-59.42190306824587,-63.58049617017809,-67.87746407746613,-72.71988898340398,-78.13302054636051,-84.26269974227074,-90.92874439847117,-98.16412712040758,-106.30073732709076,-114.7162901510429,-124.50468528935369,-134.9249069038301,-145.61360593850324
60,0.36,4.66,1,4171.673819742489,194.4,spend50p,51.91800457948273,47.39594216715989,43.04912859167055,38.67675996323146,34.311487726208995,29.832761308599416,24.8900068722349,19.429647693511548,13.460853190201483,7.083970121250631,0.1681199688931061,-6.691041195595276,-13.328063272588267,-19.310249469462903,-24.62367607136845,-29.399725885878897,-33.684050113286126,-37.4323611810948,-40.970558349329046,-44.34880466135212,-47.2699266742391,-50.439461014528106,-53.6647643708598,-56.80534966717839,-60.473419301782826,-64.0574422562885,-68.22959271323752,-73.11924415391834,-78.08550638829536,-83.57482987785804,-89.0443025530086,-94.90945507352035,-100.9334170936616,-107.63346884982471,-114.03713249467904
60,0.36,4.66,1,4171.673819742489,194.4,spend75p,52.728890808623554,48.44314274827639,44.66773605633476,41.128983010289176,37.634755787036596,33.67470961841049,29.462501080835125,24.616277837941084,19.117140007325002,12.541495943930732,5.584986874754141,-1.6690226260320964,-8.790398104071137,-15.430499941572975,-21.007619880528182,-25.956219258882385,-30.090430024991182,-33.78868131231485,-36.96929003728367,-39.36285859608646,-41.57627438871666,-44.052642458138834,-45.90470931166346,-47.79095815782517,-49.11433549588499,-49.92630059706373,-49.756294645992945,-50.14830459502194,-50.71831330161058,-51.609111143930114,-52.5245172503244,-53.61498497041799,-54.52399153681591,-56.223689362349994,-57.98441909781124
60,0.36,5.0,1,3888.0,194.4,survival,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
60,0.36,5.0,1,3888.0,194.4,spend25p,51.07379772819548,46.41910545918488,41.34378694205681,36.01315123134238,30.752285459170974,25.379576630643648,20.031990967862484,14.150796094633522,7.957025065661476,1.6027761778560885,-5.174752371401398,-11.701214123587052,-17.765941275805538,-23.44367644941854,-28.607637402184267,-33.31850247190565,-37.56698289488559,-41.66921899383469,-45.420635080645106,-49.158045515175516,-52.81505648943876,-56.26657528610389,-59.77296875215413,-63.844713305035064,-68.31075989710578,-73.13451410084386,-78.52150633009722,-84.72087333653079,-91.25422740401027,-98.62176670390933,-106.7962279155596,-115.2768136834848,-125.07638288685895,-135.52290007842964,-146.62719065281178
60,0.36,5.0,1,3888.0,194.4,spend50p,51.91800457948273,47.39594216715989,43.04912859167055,38.67675996323146,34.311487726208995,29.832761308599416,24.8900068722349,19.429647693511548,13.460853190201483,7.046928628244564,0.1283617961361072,-6.733037997563497,-13.420298904485268,-19.569959751679836,-25.043513731211554,-29.828579104203833,-34.072464165805314,-37.94839349355351,-41.42665594757664,-44.80880048890042,-47.92717264858396,-50.96135139407832,-54.261936150226234,-57.596706635053195,-61.16809586961642,-64.97214093835021,-69.41481138241662,-74.15514626406201,-79.21874101123629,-84.70438826624583,-90.45286024934035,-96.82250427399742,-103.78932301770337,-110.49654883139968,-117.38467723322374
