pension_start_age,spend_multiplier,strategy,spending_rule,initial_money,initial_annual_cost,value_type,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
60,0.7500,DynamicV1Rebalance,3.0000,12443.5174,373.3055,spend25p,232.0118,221.7481,212.0380,202.0502,192.5818,182.8782,173.2359,162.8816,153.0326,142.0608,131.2070,121.0162,110.7347,102.8217,95.3162,88.9360,83.6032,78.5263,75.2454,71.5804,69.2028,67.2613,65.6692,63.0031,60.5562,59.0957,55.4722,51.4805,47.8501,43.5553,39.0250,33.3218,28.0430,22.5062,15.6077
60,0.7500,DynamicV1Rebalance,3.0000,12443.5174,373.3055,spend50p,233.8340,226.8347,220.3391,214.4693,209.1731,203.5501,196.9308,190.0271,181.7634,172.6771,164.7782,155.2760,147.3906,140.7445,133.2884,127.8969,123.6405,120.4645,119.0894,117.6936,116.4183,115.3201,112.6835,110.7400,109.8319,106.2516,103.6075,100.3116,97.3386,93.0465,89.7098,85.2578,80.2208,73.9975,67.1216
60,0.7500,DynamicV1Rebalance,3.0000,12443.5174,373.3055,spend75p,235.5314,232.0685,229.4091,227.1364,225.1390,223.6193,221.7534,218.9570,213.8817,208.3805,201.1371,195.3111,189.3263,182.5039,178.6865,175.0338,171.7984,170.3637,170.7194,169.9037,171.4304,174.2087,176.5780,178.4438,182.3055,183.9470,182.1302,180.2801,179.6513,177.8666,171.0621,167.2704,163.8927,156.2589,149.2343
60,0.7500,DynamicV1Rebalance,4.0000,9332.6381,373.3055,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9995,0.9995,0.9995,0.9995,0.9990,0.9990,0.9980
60,0.7500,DynamicV1Rebalance,4.0000,9332.6381,373.3055,spend25p,232.0118,221.7481,212.0380,202.0502,192.5818,182.8782,173.2359,162.8816,153.0326,142.0608,131.2070,121.0162,110.7347,102.8217,95.3162,88.9360,83.6032,78.5263,75.2454,71.5804,69.2028,67.2613,65.6692,63.0031,60.5562,59.0957,55.4722,51.4805,47.7632,43.5387,38.9234,33.3000,27.9938,22.2979,15.4332
60,0.7500,DynamicV1Rebalance,4.0000,9332.6381,373.3055,spend50p,233.8340,226.8347,220.3391,214.4693,209.1731,203.5501,196.9308,190.0271,181.7634,172.6771,164.7782,155.2760,147.3906,140.7445,133.2884,127.8969,123.6405,120.4645,119.0894,117.6936,116.4183,115.3201,112.6835,110.7400,109.8319,106.2516,103.6075,100.3116,97.1615,92.9603,89.4960,84.9770,79.9440,73.8687,67.0484
60,0.7500,DynamicV1Rebalance,4.0000,9332.6381,373.3055,spend75p,235.5314,232.0685,229.4091,227.1364,225.1390,223.6193,221.7534,218.9570,213.8817,208.3805,201.1371,195.3111,189.3263,182.5039,178.6865,175.0338,171.7984,170.3637,170.7194,169.9037,171.4304,174.2087,176.5780,178.4438,182.3055,183.9470,182.1302,180.2801,179.4914,177.5838,170.7464,167.0364,163.4414,155.5286,148.4262
60,0.7500,DynamicV1Rebalance,5.0000,7466.1105,373.3055,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9995,0.9995,0.9990,0.9980,0.9970,0.9970,0.9960,0.9940,0.9940,0.9935,0.9935,0.9930,0.9925,0.9925,0.9920,0.9910,0.9910,0.9890,0.9885,0.9880
60,0.7500,DynamicV1Rebalance,5.0000,7466.1105,373.3055,spend25p,232.0118,221.7481,212.0380,202.0502,192.5818,182.8782,173.2359,162.8816,153.0326,142.0608,131.2070,121.0162,110.7347,102.8217,95.3162,88.6218,83.5201,78.3918,75.0387,71.2986,68.8013,66.1914,63.7381,61.5267,59.7000,57.0731,54.2164,50.1533,46.3007,41.6515,37.0772,31.8043,26.0996,19.8153,12.4511
60,0.7500,DynamicV1Rebalance,5.0000,7466.1105,373.3055,spend50p,233.8340,226.8347,220.3391,214.4693,209.1731,203.5501,196.9308,190.0271,181.7634,172.6771,164.7782,155.2760,147.3906,140.7445,133.2884,127.8898,123.5816,120.3456,118.5969,117.2581,115.9825,114.4902,111.5481,109.3367,108.1601,105.3578,102.2834,98.9877,95.1954,91.4059,87.8050,82.7925,77.7869,71.4687,64.6485
60,0.7500,DynamicV1Rebalance,5.0000,7466.1105,373.3055,spend75p,235.5314,232.0685,229.4091,227.1364,225.1390,223.6193,221.7534,218.9570,213.8817,208.3805,201.1371,195.3111,189.3263,182.5039,178.6865,175.0137,171.7288,170.0625,170.1548,169.0370,170.7193,173.4121,174.3809,176.6199,180.3980,181.4868,180.4674,179.1759,177.2030,174.7982,168.1223,164.1854,159.5966,152.9089,143.9787
60,0.7500,DynamicV1Rebalance,6.0000,6221.7587,373.3055,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9995,0.9985,0.9970,0.9955,0.9930,0.9925,0.9900,0.9860,0.9845,0.9805,0.9785,0.9750,0.9735,0.9705,0.9655,0.9645,0.9620,0.9610,0.9600,0.9600,0.9595,0.9585,0.9580
60,0.7500,DynamicV1Rebalance,6.0000,6221.7587,373.3055,spend25p,232.0118,221.7481,212.0380,202.0502,192.5818,182.8782,173.2359,162.8816,153.0326,142.0608,131.2070,121.0162,110.6950,102.7010,94.7530,87.6788,82.3422,77.7738,73.1186,69.4420,66.7415,63.3151,60.7825,58.2585,55.9001,51.7768,48.0552,44.4606,41.1318,36.0393,31.6855,26.4886,20.0320,13.5055,7.9035
60,0.7500,DynamicV1Rebalance,6.0000,6221.7587,373.3055,spend50p,233.8340,226.8347,220.3391,214.4693,209.1731,203.5501,196.9308,190.0271,181.7634,172.6771,164.7782,155.2760,147.3537,140.4854,132.7058,127.1705,122.7311,119.3150,116.9015,115.6742,113.4009,111.2930,109.0595,106.8547,103.8993,101.7628,98.0078,94.2020,89.5685,85.8986,80.5935,76.9576,71.5477,64.6982,58.0093
60,0.7500,DynamicV1Rebalance,6.0000,6221.7587,373.3055,spend75p,235.5314,232.0685,229.4091,227.1364,225.1390,223.6193,221.7534,218.9570,213.8817,208.3805,201.1371,195.3111,189.2423,182.3646,178.2957,174.6418,170.9995,169.5663,167.9722,166.6268,167.5994,169.5264,172.1625,174.4734,174.2092,176.4217,173.4580,172.5676,171.2265,166.6084,161.5971,156.4897,151.9721,144.5365,136.5391
60,0.7500,DynamicV1Rebalance,7.0000,5332.9360,373.3055,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9980,0.9975,0.9945,0.9905,0.9870,0.9820,0.9745,0.9690,0.9610,0.9575,0.9525,0.9445,0.9395,0.9335,0.9310,0.9275,0.9220,0.9200,0.9175,0.9165,0.9130,0.9095,0.9075,0.9045,0.9040
60,0.7500,DynamicV1Rebalance,7.0000,5332.9360,373.3055,spend25p,232.0118,221.7481,212.0380,202.0502,192.5818,182.8782,173.2359,162.8816,153.0326,142.0608,130.9656,120.5923,110.2070,100.9220,93.4622,85.7518,79.3632,73.5148,68.0239,64.7389,60.9390,56.9916,54.3645,50.5740,46.5485,43.7681,38.7002,34.7549,29.3234,25.8408,20.5006,15.6312,10.3680,3.0545,0.0000
