pension_start_age,spend_multiplier,strategy,spending_rule,initial_money,initial_annual_cost,value_type,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
70,0.7500,SpendAwareDPRebalance (R70-aware),8.0000,4666.3190,373.3055,survival,1.0000,1.0000,1.0000,1.0000,1.0000,0.9995,0.9990,0.9985,0.9980,0.9950,0.9945,0.9930,0.9925,0.9895,0.9890,0.9890,0.9885,0.9885,0.9885,0.9885,0.9880,0.9875,0.9875,0.9870,0.9865,0.9860,0.9860,0.9860,0.9860,0.9860,0.9860,0.9860,0.9860,0.9860,0.9860
70,0.7500,SpendAwareDPRebalance (R70-aware),8.0000,4666.3190,373.3055,spend25p,375.1721,367.6369,360.3620,353.4196,346.1252,338.6510,331.5002,324.7730,316.0216,307.0888,12.3586,0.4647,-9.6696,-19.2399,-27.6579,-35.0619,-41.2641,-46.9568,-52.2620,-56.6088,-60.7118,-65.0722,-69.3121,-73.3574,-77.2954,-82.4754,-87.8073,-93.6592,-100.2460,-107.6614,-114.9028,-124.1479,-134.0014,-146.3532,-159.2577
70,0.7500,SpendAwareDPRebalance (R70-aware),8.0000,4666.3190,373.3055,spend50p,375.1721,372.7401,370.8541,368.0457,367.7020,367.4562,365.8877,363.9434,361.2639,356.2494,26.9255,15.5702,4.7432,-4.8041,-13.5634,-20.8193,-28.2249,-33.5175,-38.1860,-42.3805,-46.5038,-49.8434,-53.7414,-57.4249,-62.0127,-66.9736,-72.3430,-78.5915,-85.8649,-92.9232,-101.3090,-110.5244,-120.1196,-130.7816,-141.6267
70,0.7500,SpendAwareDPRebalance (R70-aware),8.0000,4666.3190,373.3055,spend75p,375.1721,378.0584,381.1638,385.1614,390.0979,395.2933,401.9579,407.7675,411.6641,414.3171,41.7728,30.1245,19.1599,8.7749,0.0000,-6.9935,-14.1749,-18.7508,-23.5890,-27.1789,-30.2600,-32.4862,-36.1867,-39.1046,-42.5551,-47.0303,-51.8824,-58.7671,-66.4359,-74.2982,-83.4596,-93.6625,-104.7975,-116.6768,-127.6426
70,1.0000,SpendAwareDPRebalance (R70-aware),2.8000,17776.4535,497.7407,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
70,1.0000,SpendAwareDPRebalance (R70-aware),2.8000,17776.4535,497.7407,spend25p,500.2294,490.6647,481.3773,472.2609,462.4664,452.7559,443.4705,434.2823,423.0200,412.1630,113.8404,100.0825,86.9000,75.0599,65.9022,58.0666,50.2813,45.3420,39.8903,35.1572,32.4811,29.3952,26.0727,23.9104,20.3999,15.9173,12.1508,7.6173,2.6315,-3.8296,-10.9076,-17.9276,-26.6324,-36.4248,-46.3863
70,1.0000,SpendAwareDPRebalance (R70-aware),2.8000,17776.4535,497.7407,spend50p,500.2294,497.4596,495.3034,492.2603,492.1424,491.2909,488.6786,486.3592,482.7858,477.2004,147.0992,135.2833,124.1970,113.6830,104.9452,98.2021,90.7413,86.3176,83.6419,81.9064,81.0131,79.5855,78.1832,75.1087,72.6307,68.9613,65.5737,60.5454,54.8504,48.9198,41.1936,34.5870,25.6199,17.6700,7.2705
70,1.0000,SpendAwareDPRebalance (R70-aware),2.8000,17776.4535,497.7407,spend75p,500.2294,504.5668,509.3021,515.3444,521.5744,528.7996,537.8187,546.7061,550.3729,555.0116,182.8029,171.2478,163.1217,155.5411,147.9001,142.3846,139.0739,136.6701,135.3979,135.6878,136.2720,138.1357,140.8126,142.3936,144.6997,146.7331,150.2886,147.6292,145.0714,140.5439,133.1268,125.6702,117.3019,108.1052,95.2847
70,1.0000,SpendAwareDPRebalance (R70-aware),3.0000,16591.3566,497.7407,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9995,0.9995,0.9995,0.9990
70,1.0000,SpendAwareDPRebalance (R70-aware),3.0000,16591.3566,497.7407,spend25p,500.2294,490.6647,481.3773,472.2609,462.4664,452.7559,443.4705,434.2823,423.0200,412.1630,113.8404,100.0825,86.9000,75.0599,65.9022,58.0666,50.2813,45.3420,39.8903,35.1572,32.4811,29.3952,26.0727,23.9104,20.3999,15.9173,12.1508,7.6173,2.6315,-3.8296,-10.9076,-17.9276,-26.6324,-36.4248,-46.3863
