pension_start_age,spend_multiplier,strategy,spending_rule,initial_money,initial_annual_cost,value_type,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
70,0.7500,SpendAwareDPRebalance (R70-aware),4.6600,9354.1956,435.9055,spend25p,436.4179,437.9992,437.9839,435.1966,430.9818,425.2021,417.0440,407.5808,397.3915,387.3678,359.9001,353.6895,346.8619,338.6472,331.1779,321.7161,315.1990,304.0777,293.0557,280.9002,-0.3301,-14.2072,-26.7552,-38.2079,-48.5259,-58.3285,-67.3482,-75.3063,-82.7304,-89.7324,-96.2220,-103.1394,-111.0010,-118.7869,-127.7129,-136.4969,-146.5170,-158.6888,-171.6713,-186.4901,-203.9644,-222.3542,-240.6515,-262.8919,-287.7307
70,0.7500,SpendAwareDPRebalance (R70-aware),4.6600,9354.1956,435.9055,spend50p,439.4225,447.4476,454.5757,459.0277,462.8979,464.2187,464.5662,463.7846,461.4805,458.4528,432.5578,429.0560,429.9526,428.0882,420.9272,417.6590,412.2326,402.0780,391.3452,379.4428,26.0701,9.7570,0.0000,-8.9463,-21.5055,-32.4995,-42.4467,-51.5300,-60.1431,-67.7519,-75.4138,-83.0345,-91.5740,-100.2965,-109.3034,-119.1532,-129.2794,-140.6245,-152.8967,-166.5258,-180.3233,-196.0640,-212.8106,-230.4869,-249.7265
70,0.7500,SpendAwareDPRebalance (R70-aware),4.6600,9354.1956,435.9055,spend75p,442.5086,456.8390,471.6522,485.4098,497.8418,507.9901,518.1030,524.0347,530.4668,535.7852,511.0138,517.0563,519.4295,521.3877,526.3729,526.7235,527.4050,525.9785,520.1568,511.4284,70.6231,51.0938,33.4566,17.8880,3.3101,0.0000,-7.1119,-17.6226,-26.7319,-34.8397,-41.8185,-51.2085,-60.8951,-69.0446,-80.1237,-92.7132,-105.8217,-119.1158,-133.2511,-146.5894,-159.7083,-174.2512,-188.2141,-203.3437,-218.2855
70,0.7500,SpendAwareDPRebalance (R70-aware),5.0000,8718.1103,435.9055,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9995,0.9980,0.9955,0.9945,0.9905,0.9870,0.9810,0.9730,0.9650,0.9545,0.9430,0.9325,0.9210,0.9135,0.9090,0.9025,0.8975,0.8965,0.8945,0.8935,0.8925,0.8905,0.8900,0.8895,0.8895,0.8890,0.8890,0.8885,0.8880,0.8880,0.8880,0.8880,0.8880,0.8880,0.8880,0.8880,0.8880,0.8880
70,0.7500,SpendAwareDPRebalance (R70-aware),5.0000,8718.1103,435.9055,spend25p,436.4179,437.9992,437.9839,435.1966,430.9818,425.2021,417.0440,407.3905,396.9589,386.9488,359.2242,352.4654,344.6579,334.8767,326.4583,317.6673,307.4822,295.4547,284.6476,270.2001,-0.1811,-13.9135,-26.6124,-38.1615,-48.4352,-58.2509,-67.1204,-75.0658,-82.4809,-89.5728,-95.9806,-102.7210,-110.6952,-118.4867,-127.4118,-136.0925,-146.2789,-158.1757,-170.9418,-185.6609,-202.4764,-221.3020,-239.6531,-260.5330,-284.8874
70,0.7500,SpendAwareDPRebalance (R70-aware),5.0000,8718.1103,435.9055,spend50p,439.4225,447.4476,454.5757,459.0277,462.8979,464.2187,464.5662,463.5437,461.1921,457.8057,431.6556,427.9178,428.3814,425.6453,417.7347,412.4085,403.9395,393.3316,381.6299,369.3177,21.6460,6.9426,0.0000,-8.4992,-20.8802,-31.9134,-41.9833,-51.2736,-59.8463,-67.3057,-75.0533,-82.7003,-90.8575,-99.6836,-108.7718,-118.2480,-128.4909,-139.8753,-152.2479,-165.5559,-179.3186,-194.2763,-210.4108,-227.9066,-246.5381
70,0.7500,SpendAwareDPRebalance (R70-aware),5.0000,8718.1103,435.9055,spend75p,442.5086,456.8390,471.6522,485.4098,497.8418,507.9901,518.1030,523.8521,530.2306,535.1510,510.6349,514.9186,517.8817,520.0419,520.6356,520.0662,521.2965,515.0283,507.0349,499.9576,66.0593,48.2783,30.3946,13.5128,0.0000,0.0000,-3.6528,-14.4153,-24.0692,-31.3681,-38.5829,-46.7215,-55.8829,-66.1581,-77.0231,-89.1555,-102.6121,-116.5330,-130.5093,-143.9303,-157.3385,-171.9143,-184.9085,-199.8086,-213.8653
70,0.7500,SpendAwareDPRebalance (R70-aware),5.5000,7925.5548,435.9055,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9995,0.9980,0.9955,0.9920,0.9855,0.9765,0.9650,0.9565,0.9455,0.9315,0.9195,0.9015,0.8855,0.8650,0.8535,0.8440,0.8370,0.8330,0.8320,0.8310,0.8305,0.8295,0.8285,0.8285,0.8285,0.8285,0.8285,0.8285,0.8285,0.8285,0.8285,0.8280,0.8280,0.8280,0.8280,0.8280,0.8280,0.8280,0.8280
70,0.7500,SpendAwareDPRebalance (R70-aware),5.5000,7925.5548,435.9055,spend25p,436.4179,437.9992,437.9839,435.1966,430.9818,425.2021,416.8054,406.7195,395.4486,386.2265,356.6107,347.5476,334.9091,326.6141,316.5715,304.9613,291.8083,277.2230,263.8195,243.0687,-0.0764,-13.6900,-26.1935,-37.5980,-48.0188,-57.8326,-66.6965,-74.2901,-81.9160,-89.1424,-95.4419,-102.2529,-109.8061,-117.8118,-126.3956,-135.4222,-145.2691,-156.2168,-169.3735,-183.5228,-199.5175,-217.5996,-236.6431,-256.7564,-279.8356
70,0.7500,SpendAwareDPRebalance (R70-aware),5.5000,7925.5548,435.9055,spend50p,439.4225,447.4476,454.5757,459.0277,462.8979,464.2187,464.5339,463.1658,460.9226,457.4753,430.3441,425.2878,420.4231,416.9576,410.4233,401.0090,392.2654,380.9234,367.1954,348.4770,14.1717,0.0000,0.0000,-7.0009,-19.7913,-30.6587,-40.4071,-49.9544,-58.4908,-65.8561,-73.1546,-81.2593,-88.8939,-97.4414,-106.5730,-116.4571,-127.1024,-138.2733,-150.2585,-162.7069,-176.7234,-191.1585,-206.5917,-223.6182,-241.4436
