household_size,pension_start_age,spend_multiplier,use_dynamic_spending,spending_rule,initial_money,initial_annual_cost,value_type,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
1,60,0.36,1,4.33,4728.221709006928,204.73199999999997,survival,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9993333333333333,0.999,0.9986666666666667,0.998,0.998,0.998,0.997,0.9966666666666667,0.9963333333333333,0.9963333333333333,0.9956666666666667,0.995,0.995,0.995,0.995,0.9946666666666667,0.9946666666666667,0.9943333333333333,0.994,0.994,0.994,0.994,0.9936666666666667,0.9936666666666667,0.9933333333333333,0.9933333333333333,0.9933333333333333,0.9933333333333333,0.9933333333333333,0.9933333333333333,0.9933333333333333,0.9933333333333333,0.9933333333333333,0.9933333333333333,0.9933333333333333,0.9933333333333333,0.9933333333333333
1,60,0.36,1,4.33,4728.221709006928,204.73199999999997,spend25p,204.76533751850073,204.81399911911095,205.03660288264115,205.3890556665993,205.8574907741048,206.40439575378218,206.97580179392352,207.5522079398142,208.31315657219335,208.8747147897404,23.836747522070404,17.524585740642653,10.903220927548945,4.651780964911338,-1.955104095141507,-8.917160815143758,-16.639470723199874,-24.54217665012741,-32.856774953206866,-40.77344906159897,-48.321039216882426,-56.086794590242675,-65.30345490055726,-74.57536132773306,-83.56304662711455,-92.93378243177521,-103.81366826909944,-114.18143125252186,-122.76592499398038,-133.38829333423956,-142.7284565117352,-153.23096030416707,-164.72874434519792,-178.88613909335606,-191.42276734627848,-206.46118487834968,-219.81916538448314,-234.71565511261136,-256.3373751279594,-272.51155083602185,-289.1937475818711,-307.2826496359456,-323.46479048572155,-344.3917914150463,-365.41134499611326
1,60,0.36,1,4.33,4728.221709006928,204.73199999999997,spend50p,204.9033608277815,205.3406991105503,206.226505210238,207.79355886537195,209.61909912576803,211.58868638778375,213.56432202941244,215.35900262427106,217.50730962194692,219.3667892798175,47.24194965318065,43.55001604661285,40.13778189358513,36.11448331356449,32.1415515219707,28.163171547573178,24.044581036942155,19.223742004023944,14.333070751323275,9.325765719767626,4.387260326410288,0.0,-4.4441806907894605,-10.047897182613113,-15.65769781159764,-22.156653463808865,-28.282499430370738,-34.705596096585936,-41.23344596792647,-47.34591133335161,-54.35944575855979,-61.62076607827412,-69.1057016658169,-76.26434802949876,-85.01411979294154,-93.5142284509014,-102.68527028754684,-113.21967397831472,-121.74591917944926,-130.94343687446872,-140.20209319466696,-149.09352570675492,-158.78073995476387,-166.345521527769,-174.52534219117098
1,60,0.36,1,4.33,4728.221709006928,204.73199999999997,spend75p,205.04261792958636,206.1794551960882,210.69337950218846,214.35378347460858,218.61392129389975,222.67673871750594,226.9094138063492,231.26629864777146,235.32126874601983,239.30132520328266,68.12101406644459,65.82809455442387,63.953029345567145,61.830692911772246,59.30549538864697,56.91205403056945,54.03745815247686,51.2825528394974,47.924947256091535,44.73770641985638,41.91242494592082,39.15656685003835,35.772461899633996,32.7751842864501,28.959182841781466,25.75748259455659,22.213870579802606,17.425407664937794,13.645700581651543,9.233765536350488,5.54182037851192,1.435157289722845,-1.286502662872386,-5.805040417240484,-9.42443900714296,-13.724155195502874,-18.070441747069175,-21.505841214381483,-27.552308573560886,-31.25972485290373,-35.36497987174168,-39.056632669174796,-44.328163617492216,-49.64715978885974,-55.301426557648576
1,60,0.36,1,4.66,4393.390557939913,204.73199999999997,survival,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996666666666667,0.999,0.9973333333333333,0.9973333333333333,0.9966666666666667,0.9953333333333333,0.9953333333333333,0.995,0.9946666666666667,0.994,0.9936666666666667,0.9933333333333333,0.993,0.993,0.9926666666666667,0.9923333333333333,0.992,0.992,0.992,0.9916666666666667,0.9916666666666667,0.991,0.991,0.9906666666666667,0.9906666666666667,0.9906666666666667,0.9906666666666667,0.9906666666666667,0.9906666666666667,0.9906666666666667,0.9906666666666667,0.9906666666666667,0.9906666666666667,0.9906666666666667,0.9906666666666667,0.9906666666666667,0.9906666666666667,0.9906666666666667
1,60,0.36,1,4.66,4393.390557939913,204.73199999999997,spend25p,204.76533751850073,204.7570621154865,204.85929022030592,205.07803484538852,205.37602747598038,205.65550525826387,206.06410955052914,206.4642415183245,206.84654828040422,207.16903118658098,20.565521765118284,14.229861972231866,7.746498302562449,1.0198015174928083,-4.546143498740069,-12.118983290627323,-20.431510371792314,-28.915732467424505,-36.682848011681635,-43.705977722997,-50.94142742727493,-59.63637100690388,-69.3131097088309,-78.26296689612083,-87.87244283525149,-95.94380076778344,-107.5038674339862,-118.24633568780261,-126.5676656770896,-136.13315298232118,-146.0016037378415,-157.92726505975483,-169.7919022188974,-182.47940558297867,-195.64285788473995,-210.23138339481278,-222.85116278626572,-238.97587424178903,-260.15462135271883,-275.9166924437229,-291.87787304574994,-309.62741127943167,-329.31838709067586,-348.9466951458901,-369.25173355535605
1,60,0.36,1,4.66,4393.390557939913,204.73199999999997,spend50p,204.9033608277815,205.22714169215487,205.82864865572742,206.70992236571323,207.89960740981348,209.1536340408822,210.51987320423547,211.98821465452357,213.32307948942866,214.73449763901777,43.214056241557074,39.29879776228182,35.5412221179995,31.504321730150814,28.339636060892477,24.32147404290975,19.898370618843696,15.238384350783054,10.168778833709947,5.751324460611397,0.9334195839603154,-2.9383563045890027,-8.966130566350166,-13.56229291314808,-19.548459651472196,-25.25037438918767,-30.99079557111802,-38.87004377085326,-45.91052901104867,-51.75650453150622,-58.213761630111094,-65.39851440340053,-74.58474881308113,-81.49239158413894,-89.14293932831546,-97.80453553363779,-107.85188041453443,-117.4588324498823,-127.79267543101528,-135.3882489453536,-144.9256302016269,-155.63101627673777,-164.18127572036363,-172.81210928440308,-182.22491671377446
1,60,0.36,1,4.66,4393.390557939913,204.73199999999997,spend75p,205.04261792958636,205.75309278189886,207.5215036325481,210.62969613189497,213.81509038068944,217.40706839909092,220.83579531028874,224.02377450387783,227.43199641622192,231.48242533396567,62.88371965756862,61.35043949683775,59.62541343479732,57.20212869102919,54.40075573604447,52.13643581471314,49.588757331789594,47.17628409985386,44.13033677327826,40.87858897684971,38.171361494576146,35.07739056788922,31.717494447492022,28.036538997459946,24.72940938008496,21.672249479292876,17.17361182458474,13.335879457562788,8.977184239287427,4.4338059424938185,0.4576064532932125,-0.8645848953581501,-4.725975860105763,-9.62071090715813,-14.03471080816393,-18.889975504924404,-22.458211601485317,-27.462544435177783,-32.39920903838367,-37.009748457768765,-42.213356038172776,-46.416118257463594,-50.52332989302904,-56.65993440331033,-61.65760380050682
1,60,0.36,1,5.0,4094.6399999999994,204.73199999999997,survival,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999,0.9983333333333333,0.996,0.996,0.9943333333333333,0.994,0.993,0.9926666666666667,0.9926666666666667,0.992,0.9916666666666667,0.9913333333333333,0.99,0.9896666666666667,0.9896666666666667,0.9896666666666667,0.989,0.988,0.9873333333333333,0.987,0.9866666666666667,0.9863333333333333,0.9863333333333333,0.9863333333333333,0.9863333333333333,0.9856666666666667,0.9853333333333333,0.9853333333333333,0.9853333333333333,0.9853333333333333,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985
1,60,0.36,1,5.0,4094.6399999999994,204.73199999999997,spend25p,204.76533751850073,204.72109238789514,204.73364816660947,204.82039791483754,204.98068309912,205.17372200065006,205.47894855804924,205.71754300145454,205.95522616111057,206.2969449601452,17.795845433436668,11.581043147256604,5.246412335599586,-0.8429542242374066,-7.78527254200432,-15.496426794400419,-23.133008081957676,-31.8665691327272,-39.103314043883046,-45.97096821094566,-54.286243107211604,-62.58037995416031,-71.22114542357318,-82.27149417081463,-90.29021424209444,-99.3212181362388,-109.25285326415556,-121.19680432835081,-129.59953446025023,-138.5026983573325,-148.46832923399992,-159.37760041283778,-171.90331742644082,-184.29808409738973,-198.72839260729495,-212.1097943233843,-224.46557248213327,-243.19393393754302,-262.1196821214733,-277.26722766675357,-294.78737083968826,-312.76687991705694,-332.3830951919239,-353.98673249046794,-372.95259473345203
