pension_start_age,spend_multiplier,strategy,spending_rule,initial_money,initial_annual_cost,value_type,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
60,0.7500,DynamicV1Rebalance,5.0000,7296.8364,364.8418,spend75p,370.2624,386.8483,405.7981,425.8558,447.1971,471.5991,496.0510,519.7580,544.9776,567.8703,587.8926,602.3125,612.9639,617.2372,613.7707,605.7142,591.1296,566.1959,547.1727,530.2952,326.9037,315.3316,301.7271,286.2381,275.4555,261.7602,248.1845,233.6688,220.7656,204.6919,192.2870,174.6316,157.8950,144.9470,133.4983,124.8817,116.8185,108.4391,101.2522,96.4838,90.9937,85.6157,81.1594,75.3847,68.5377,60.7937,53.9137,46.2186,39.8282,32.1609,22.6012,13.8320,3.6811,0.0000,0.0000
60,0.7500,DynamicV1Rebalance,6.0000,6080.6970,364.8418,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9986,0.9936,0.9762,0.9494,0.9104,0.8586,0.8040,0.7386,0.6788,0.6206,0.5722,0.5392,0.5062,0.4654,0.4450,0.4296,0.4130,0.4000,0.3886,0.3782,0.3686,0.3608,0.3528,0.3454,0.3386,0.3342,0.3306,0.3280,0.3252,0.3210,0.3188,0.3168,0.3140,0.3108,0.3084,0.3050,0.3028,0.3010,0.2998,0.2982,0.2964,0.2962,0.2958,0.2946,0.2946,0.2942,0.2938,0.2934,0.2930
60,0.7500,DynamicV1Rebalance,6.0000,6080.6970,364.8418,spend25p,365.0846,371.3059,377.0658,382.9968,388.6625,394.7754,400.7586,405.4778,406.7317,402.8939,391.0069,366.5050,326.9141,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
60,0.7500,DynamicV1Rebalance,6.0000,6080.6970,364.8418,spend50p,367.6509,379.0087,390.8196,403.6021,417.5986,431.3589,445.5599,459.5691,469.7441,479.0822,481.1503,475.4127,461.4497,437.5730,409.8088,371.6937,324.1601,277.9575,192.1856,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
60,0.7500,DynamicV1Rebalance,6.0000,6080.6970,364.8418,spend75p,370.2624,386.8483,405.7981,425.8558,447.1971,471.5991,495.9311,519.0634,541.5494,560.7440,577.5355,585.7066,585.5047,576.1518,563.6821,542.1208,520.6430,505.4459,480.5770,449.2261,263.3430,247.5698,228.7699,214.4980,198.4981,182.1878,167.0900,151.6487,137.8123,121.5972,106.3739,93.7383,81.4769,70.9565,60.2360,49.7097,41.4289,34.0354,26.3962,19.5738,13.0421,5.3317,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
60,0.7500,DynamicV1Rebalance,7.0000,5212.0260,364.8418,survival,1.0000,1.0000,1.0000,1.0000,1.0000,0.9994,0.9948,0.9758,0.9404,0.8924,0.8256,0.7460,0.6674,0.5978,0.5352,0.4830,0.4384,0.3952,0.3628,0.3322,0.3114,0.2996,0.2852,0.2744,0.2636,0.2544,0.2478,0.2436,0.2378,0.2332,0.2282,0.2242,0.2190,0.2156,0.2130,0.2112,0.2084,0.2066,0.2054,0.2042,0.2026,0.2002,0.1990,0.1980,0.1970,0.1966,0.1960,0.1950,0.1944,0.1938,0.1934,0.1932,0.1930,0.1930,0.1926
60,0.7500,DynamicV1Rebalance,7.0000,5212.0260,364.8418,spend25p,365.0846,371.3059,377.0658,382.9968,388.6625,394.5894,399.9327,402.4615,397.5417,383.4583,351.2240,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
60,0.7500,DynamicV1Rebalance,7.0000,5212.0260,364.8418,spend50p,367.6509,379.0087,390.8196,403.6021,417.5986,431.2630,444.9290,456.6562,463.9399,465.9327,456.9114,434.3529,405.5468,365.2412,299.1142,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
60,0.7500,DynamicV1Rebalance,7.0000,5212.0260,364.8418,spend75p,370.2624,386.8483,405.7981,425.8558,447.1971,471.5218,495.4923,516.8121,535.0577,552.2017,557.5074,552.2262,540.5674,526.1796,502.7176,475.0363,447.0447,412.5943,382.4029,340.9247,171.3510,147.9995,122.6926,98.3300,67.8928,36.6229,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
60,1.0000,DynamicV1Rebalance,2.5000,19171.5637,479.2891,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9998,0.9992,0.9984,0.9972,0.9954,0.9932,0.9896,0.9850,0.9802,0.9746,0.9696,0.9648,0.9596,0.9552,0.9490,0.9436,0.9382,0.9322,0.9266,0.9198,0.9136,0.9078,0.9042,0.8984,0.8958,0.8922,0.8888,0.8860,0.8830,0.8802,0.8780,0.8762,0.8742,0.8712,0.8694,0.8670,0.8652,0.8640,0.8626,0.8612,0.8592,0.8588,0.8582,0.8556,0.8538
60,1.0000,DynamicV1Rebalance,2.5000,19171.5637,479.2891,spend25p,479.6080,487.9343,495.6523,503.5932,511.1832,519.3599,527.6169,535.6692,543.0260,549.2924,554.1749,557.9748,559.6715,562.6633,562.0286,557.0008,551.3925,540.8276,530.0681,517.2702,351.1763,337.3957,323.7024,311.1167,295.4960,280.8849,266.8635,250.6434,235.6347,219.8883,202.1654,186.2836,170.5720,155.5444,146.8289,135.4842,126.3083,118.7455,109.3529,102.8645,97.3223,91.5195,86.3432,79.3815,72.3356,65.4231,57.0812,50.4431,42.0729,34.8784,25.7078,18.5374,10.2224,0.5974,0.0000
