household_size,pension_start_age,spend_multiplier,use_dynamic_spending,spending_rule,initial_money,initial_annual_cost,value_type,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
1,60,0.36,1,4.33,4029.838337182448,174.492,survival,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995,0.999,0.9965,0.993,0.985,0.9785,0.9685,0.9575,0.9410000000000001,0.928,0.914,0.9015,0.9015,0.9015,0.9005,0.9,0.899,0.899,0.899,0.8975,0.8975,0.8975,0.8975,0.8975,0.897,0.897,0.8965,0.8965,0.8965,0.8965,0.8965,0.8965,0.8965,0.8965,0.8965,0.8965,0.8965,0.8965,0.8965,0.8965,0.8965,0.8965,0.8965,0.8965,0.8965,0.8965,0.8965
1,60,0.36,1,4.33,4029.838337182448,174.492,spend25p,174.50681435161528,174.41915953716781,174.40565406050803,174.4305958927609,174.47782632316137,174.69044895955594,174.96329754801187,175.2654718450159,175.48761989323435,175.68179616572,175.88746773442017,176.19678596450706,176.43324062354446,176.4822939986124,176.45640018315913,176.440570312647,176.30494722899755,176.1376351073411,175.8882573857149,175.74954068227063,-37.65136749292474,-44.21493402415788,-48.86867412654825,-54.8873161769612,-60.44796514917551,-66.50142846959065,-70.53659888893515,-75.72058738737098,-81.82707137035489,-85.7366813001108,-91.54389741744814,-97.98704447772836,-105.17571911553287,-112.97584856860468,-119.74025931256858,-128.50654670173694,-133.68653689642585,-142.41590821482322,-147.1206543798187,-157.26367089344473,-165.9285465733092,-174.26505870675226,-186.58699810401322,-198.15560401999016,-209.24289718984215,-221.7851022472033,-229.0854225755293,-237.77570167558042,-249.21448750244855,-261.7500887853877,-274.87163851786335,-291.0079633720699,-304.4337271366217,-315.9020385191578,-325.1896883319024
1,60,0.36,1,4.33,4029.838337182448,174.492,spend50p,174.6479749784045,174.8676421985587,175.19524967583743,175.75353609106202,176.40976006423327,177.16783904801636,177.9615324828776,178.78771035862522,179.7336398375235,180.62752064688067,181.46245873855878,182.27276575401407,183.03488042454308,183.9969632811326,184.5999919079983,185.31106588967384,185.88006021725698,186.6197394692481,187.03860869741237,187.79254763019995,0.0,0.0,-1.2773231958410065,-4.42561422052874,-6.55213770663756,-8.509814003932359,-11.505955944499883,-13.480126649066278,-14.71392523622379,-17.955238461173522,-20.694115274890123,-22.573944666789583,-25.392200897105916,-27.262605136806187,-28.89172679335019,-32.192059900798526,-35.52941960300175,-38.93939638151582,-40.08054349571015,-43.531267955903914,-47.53547461989222,-53.04025540915414,-56.714940791956096,-60.50982034119326,-66.66521680314875,-71.62960938131104,-74.47686311391763,-81.53230899097092,-87.48540473468958,-92.99678264602244,-98.0823314352097,-102.25887044984896,-107.07533335080997,-111.69484201184619,-115.11120231664458
1,60,0.36,1,4.33,4029.838337182448,174.492,spend75p,174.79325531484602,175.30234549265708,176.16431795476987,177.33951889619092,178.78218954479573,180.1094067122272,182.03217139018054,183.8437655215147,185.58278011228276,187.74429402406892,189.71957051422433,191.54064486291642,193.5719145243929,195.19354749443823,196.50887334615248,198.26279341645517,199.55991949833287,201.40418895845147,203.6274345574642,205.2224453561206,23.04131107793535,20.946568100183608,18.52907101160714,17.784518773211108,17.775140932397388,17.24982403779577,16.188183667276398,15.307966600438464,15.327899077947876,15.17249418004144,16.36148768341129,15.272540268474813,13.992451762867988,13.545777765250827,12.31853675858897,10.569930821559522,9.714880185987457,8.771621494388185,8.326512392355061,7.220542903591724,6.180239082228494,5.707768186830292,3.812097549108109,3.005437689179975,2.379115718291179,1.7566555952826546,0.017027372557616438,0.5826722536651125,0.15492401124678157,0.0,0.0,0.0,0.0,0.0,0.0
1,60,0.36,1,4.66,3744.4635193133045,174.492,survival,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995,0.9985,0.9945,0.9875,0.9795,0.969,0.957,0.9385,0.923,0.908,0.8905,0.8725,0.871,0.87,0.87,0.869,0.8685,0.8674999999999999,0.867,0.867,0.8665,0.865,0.865,0.8645,0.8645,0.864,0.8634999999999999,0.8634999999999999,0.8634999999999999,0.8634999999999999,0.8634999999999999,0.8634999999999999,0.8634999999999999,0.8634999999999999,0.8634999999999999,0.8634999999999999,0.8634999999999999,0.8634999999999999,0.8634999999999999,0.8634999999999999,0.8634999999999999,0.8634999999999999,0.8634999999999999,0.8634999999999999,0.8634999999999999,0.8634999999999999,0.8634999999999999
1,60,0.36,1,4.66,3744.4635193133045,174.492,spend25p,174.50681435161528,174.4110278903576,174.35622622327386,174.32277836547522,174.39311172319162,174.45294338723252,174.6541301107785,174.79747586534972,175.06916272621368,175.24231719380214,175.3792699632044,175.48265196476416,175.45528555342753,175.57225201184895,175.43138123600767,175.11022137906173,174.79336030803117,174.6393211137481,174.20408286038926,173.85819797009972,-37.634912846196684,-43.53089079667592,-49.42434526126932,-55.014558705287804,-59.6096026560263,-66.37527350514617,-71.00320996311844,-75.2578931768469,-82.3143720705803,-86.82831854687896,-92.14271599824471,-99.86556167900281,-108.11360236133261,-117.00161002086472,-123.85819248990421,-132.34078270974652,-139.77456179543404,-146.65680011495894,-153.40866475931654,-161.47736480461583,-172.8361715041372,-182.6181935742171,-193.50557861527392,-203.16828152091236,-215.86757661282726,-226.93083028682176,-238.08268460055533,-247.64778548603184,-258.25844900421293,-270.7414929313588,-284.47914303488045,-295.54268480123085,-310.87576755185734,-320.15058968784757,-328.18696851221995
1,60,0.36,1,4.66,3744.4635193133045,174.492,spend50p,174.6479749784045,174.85855147468519,175.115611351352,175.58188188933605,176.13067066547313,176.72914234152955,177.40615490164166,178.04411884210253,178.83766667397384,179.5651390899434,180.400069640166,180.9863360088984,181.43082010049977,182.15182239033942,182.503357940824,183.11446229888014,183.41520238233818,183.74992581570166,184.05930203642015,184.66464514124823,0.0,0.0,-1.3191088024127637,-4.481022190218969,-7.067712491417037,-9.45212903606855,-12.352209965304407,-13.795674627596593,-16.130580545367028,-18.35673811846349,-21.558206600729697,-23.162920256529496,-25.685689381848448,-27.730755752304017,-32.08110737545577,-35.03123774873954,-37.1628553803351,-40.4318826727755,-44.30169749837233,-47.62412148298174,-52.855835271143675,-56.93187613711983,-60.64885068371192,-63.948484085887316,-69.56182546597489,-73.46702747738419,-78.48596163126368,-83.67807759816247,-88.00602099602818,-96.708416517729,-102.80576227639582,-109.65242869863533,-111.5888015915603,-115.08647631306681,-120.65271962206256
1,60,0.36,1,4.66,3744.4635193133045,174.492,spend75p,174.79325531484602,175.28830288167356,176.0066199082948,176.97023820846113,178.07996419385836,179.27352641564391,180.51079354232547,182.12615429462437,183.68712342422197,185.48023983528043,187.06653462224972,188.74787407157314,190.57626904592425,192.20297104056067,194.01310172180175,195.3969739857179,196.79205006125065,198.40015572530086,199.85952108636667,201.07123517626053,20.025669322186594,17.304195187629123,14.942678941074542,13.88715718812705,12.47283140738424,11.754142791725751,9.818159350223155,9.634928003652233,8.83322281306515,7.813913237679678,6.472131997617274,5.67401012109189,4.3660385935077,2.613267066002768,0.3509715127429147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,60,0.36,1,5.0,3489.8399999999997,174.492,survival,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995,0.9995,0.9975,0.9905,0.9825,0.971,0.957,0.9405,0.9185,0.903,0.8805000000000001,0.86,0.834,0.833,0.831,0.8305,0.8285,0.8275,0.8260000000000001,0.8260000000000001,0.8255,0.8255,0.8255,0.8255,0.825,0.8245,0.8245,0.8235,0.8235,0.8235,0.8235,0.8235,0.8235,0.8235,0.8235,0.8235,0.8235,0.8235,0.8235,0.8235,0.8235,0.8235,0.8235,0.8235,0.8235,0.8235,0.8235,0.8235
1,60,0.36,1,5.0,3489.8399999999997,174.492,spend25p,174.50681435161528,174.40564013816962,174.32241828859705,174.27931756201204,174.32577785886664,174.3419130370237,174.39228153234205,174.58827539185597,174.77348219102575,174.96038808887397,175.0733227424829,175.0315870277633,174.97310347401137,174.8590591280915,174.67414924095834,174.21639157828864,174.11798160491605,173.36786047554702,172.68808510908872,171.40498274899107,-36.36021924322367,-43.06419543595612,-48.342440618914644,-53.35485563534189,-59.06065776373401,-64.82713722523086,-68.89117776973202,-74.8294014770938,-81.28620765108997,-86.45710625333597,-92.12139405621248,-99.51310023646704,-109.33870331012106,-116.9809312906071,-124.04430846194931,-132.4000563318172,-141.39030932997866,-147.02696610667675,-155.0727814542411,-163.97948836361593,-171.47933797801127,-183.2577635528238,-193.96235010512078,-205.36907128163932,-215.68510404075974,-225.02560576524817,-238.29597901555772,-249.49772163669047,-259.22502923053776,-273.15471545588196,-282.44339677484174,-293.5560605205444,-310.6735086126824,-321.0898476458154,-334.60756112978333
